num,v,value,solution_path,time
95,10,1371.87565438509,"Any[(1, 27), (1, 76), (2, 7), (2, 83), (3, 8), (3, 64), (4, 65), (4, 81), (5, 79), (5, 90), (6, 32), (6, 35), (7, 21), (8, 42), (9, 53), (9, 78), (10, 39), (10, 55), (11, 19), (11, 55), (12, 17), (12, 67), (13, 37), (13, 80), (14, 66), (14, 90), (15, 20), (15, 24), (16, 17), (16, 89), (18, 85), (18, 88), (19, 60), (20, 82), (21, 54), (22, 63), (22, 67), (23, 43), (23, 93), (24, 42), (25, 47), (25, 68), (26, 69), (26, 94), (27, 59), (28, 51), (28, 64), (29, 32), (29, 84), (30, 34), (30, 48), (31, 63), (31, 66), (33, 45), (33, 81), (34, 43), (35, 75), (36, 86), (36, 87), (37, 46), (38, 57), (38, 78), (39, 86), (40, 41), (40, 82), (41, 45), (44, 70), (44, 84), (46, 50), (47, 88), (48, 71), (49, 52), (49, 92), (50, 51), (52, 77), (53, 92), (54, 59), (56, 74), (56, 95), (57, 70), (58, 62), (58, 91), (60, 80), (61, 72), (61, 73), (62, 75), (65, 71), (68, 73), (69, 91), (72, 77), (74, 85), (76, 95), (79, 94), (83, 93), (87, 89)]",2.2660000324249268
100,1,1572.1819630396083,"Any[(1, 25), (1, 79), (2, 37), (2, 93), (3, 14), (3, 94), (4, 39), (4, 43), (5, 92), (5, 96), (6, 19), (6, 48), (7, 12), (7, 85), (8, 31), (8, 73), (9, 18), (9, 62), (10, 20), (10, 63), (11, 42), (11, 98), (12, 83), (13, 29), (13, 55), (14, 54), (15, 49), (15, 61), (16, 18), (16, 86), (17, 35), (17, 41), (19, 44), (20, 91), (21, 34), (21, 40), (22, 64), (22, 95), (23, 50), (23, 79), (24, 64), (24, 87), (25, 30), (26, 70), (26, 92), (27, 52), (27, 80), (28, 59), (28, 85), (29, 72), (30, 47), (31, 69), (32, 52), (32, 58), (33, 57), (33, 87), (34, 74), (35, 45), (36, 51), (36, 80), (37, 50), (38, 67), (38, 82), (39, 75), (40, 77), (41, 63), (42, 58), (43, 84), (44, 99), (45, 77), (46, 69), (46, 88), (47, 81), (48, 54), (49, 82), (51, 67), (53, 60), (53, 86), (55, 94), (56, 75), (56, 100), (57, 68), (59, 61), (60, 89), (62, 100), (65, 78), (65, 88), (66, 76), (66, 83), (68, 70), (71, 72), (71, 76), (73, 81), (74, 89), (78, 97), (84, 97), (90, 95), (90, 98), (91, 96), (93, 99)]",1.6770000457763672
100,2,1501.1385976976103,"Any[(1, 29), (1, 36), (2, 43), (2, 49), (3, 37), (3, 55), (4, 21), (4, 71), (5, 6), (5, 61), (6, 13), (7, 10), (7, 41), (8, 77), (8, 85), (9, 39), (9, 48), (10, 46), (11, 34), (11, 56), (12, 38), (12, 48), (13, 78), (14, 40), (14, 44), (15, 18), (15, 68), (16, 43), (16, 71), (17, 72), (17, 83), (18, 32), (19, 35), (19, 41), (20, 60), (20, 99), (21, 27), (22, 57), (22, 63), (23, 49), (23, 81), (24, 26), (24, 94), (25, 27), (25, 50), (26, 72), (28, 54), (28, 58), (29, 32), (30, 31), (30, 84), (31, 89), (33, 79), (33, 86), (34, 79), (35, 59), (36, 93), (37, 73), (38, 67), (39, 76), (40, 61), (42, 51), (42, 80), (44, 96), (45, 51), (45, 66), (46, 98), (47, 82), (47, 96), (50, 64), (52, 63), (52, 84), (53, 86), (53, 88), (54, 93), (55, 70), (56, 65), (57, 97), (58, 69), (59, 90), (60, 100), (62, 90), (62, 95), (64, 75), (65, 92), (66, 75), (67, 94), (68, 89), (69, 98), (70, 76), (73, 99), (74, 91), (74, 100), (77, 95), (78, 92), (80, 87), (81, 97), (82, 83), (85, 91), (87, 88)]",0.7030000686645508
100,3,1571.7084699462794,"Any[(1, 9), (1, 97), (2, 32), (2, 49), (3, 9), (3, 83), (4, 15), (4, 22), (5, 16), (5, 74), (6, 27), (6, 35), (7, 53), (7, 92), (8, 34), (8, 88), (10, 61), (10, 68), (11, 47), (11, 72), (12, 78), (12, 94), (13, 56), (13, 88), (14, 65), (14, 89), (15, 75), (16, 40), (17, 87), (17, 90), (18, 90), (18, 93), (19, 24), (19, 73), (20, 50), (20, 65), (21, 41), (21, 54), (22, 38), (23, 56), (23, 94), (24, 70), (25, 75), (25, 91), (26, 29), (26, 86), (27, 32), (28, 42), (28, 83), (29, 37), (30, 66), (30, 69), (31, 34), (31, 46), (33, 52), (33, 80), (35, 38), (36, 40), (36, 45), (37, 91), (39, 71), (39, 97), (41, 67), (42, 58), (43, 49), (43, 72), (44, 51), (44, 80), (45, 55), (46, 62), (47, 61), (48, 73), (48, 99), (50, 51), (52, 62), (53, 85), (54, 70), (55, 86), (57, 93), (57, 95), (58, 84), (59, 60), (59, 96), (60, 100), (63, 64), (63, 89), (64, 98), (66, 84), (67, 76), (68, 82), (69, 76), (71, 74), (77, 99), (77, 100), (78, 82), (79, 81), (79, 95), (81, 96), (85, 98), (87, 92)]",1.741999864578247
100,4,1544.99321272403,"Any[(1, 13), (1, 31), (2, 53), (2, 82), (3, 40), (3, 73), (4, 79), (4, 83), (5, 6), (5, 98), (6, 27), (7, 24), (7, 77), (8, 72), (8, 83), (9, 67), (9, 96), (10, 28), (10, 70), (11, 23), (11, 86), (12, 84), (12, 90), (13, 77), (14, 59), (14, 85), (15, 62), (15, 84), (16, 47), (16, 78), (17, 66), (17, 71), (18, 30), (18, 60), (19, 55), (19, 60), (20, 23), (20, 62), (21, 29), (21, 48), (22, 80), (22, 92), (24, 97), (25, 68), (25, 97), (26, 42), (26, 64), (27, 51), (28, 36), (29, 37), (30, 50), (31, 52), (32, 43), (32, 94), (33, 40), (33, 50), (34, 71), (34, 73), (35, 79), (35, 91), (36, 69), (37, 41), (38, 63), (38, 88), (39, 69), (39, 100), (41, 93), (42, 55), (43, 64), (44, 45), (44, 72), (45, 78), (46, 49), (46, 89), (47, 48), (49, 86), (51, 65), (52, 57), (53, 54), (54, 68), (56, 92), (56, 95), (57, 99), (58, 76), (58, 80), (59, 63), (61, 85), (61, 98), (65, 76), (66, 91), (67, 75), (70, 89), (74, 81), (74, 100), (75, 94), (81, 99), (82, 95), (87, 90), (87, 93), (88, 96)]",1.1470000743865967
100,5,1539.8576455744637,"Any[(1, 24), (1, 92), (2, 55), (2, 60), (3, 64), (3, 76), (4, 23), (4, 36), (5, 86), (5, 99), (6, 38), (6, 91), (7, 20), (7, 63), (8, 13), (8, 58), (9, 42), (9, 62), (10, 71), (10, 80), (11, 17), (11, 22), (13, 83), (14, 29), (14, 67), (15, 29), (15, 94), (17, 85), (18, 37), (18, 59), (19, 44), (19, 72), (20, 41), (21, 60), (21, 87), (22, 61), (23, 28), (25, 39), (25, 72), (26, 56), (26, 66), (27, 77), (27, 99), (28, 82), (30, 32), (30, 94), (31, 68), (31, 97), (32, 43), (33, 80), (34, 50), (34, 65), (35, 70), (35, 77), (36, 38), (37, 56), (39, 88), (40, 47), (40, 71), (41, 43), (42, 46), (44, 96), (45, 84), (45, 90), (46, 93), (47, 54), (48, 51), (48, 92), (49, 75), (49, 76), (50, 52), (51, 73), (52, 100), (53, 75), (53, 98), (54, 78), (55, 86), (58, 73), (59, 96), (61, 68), (62, 89), (63, 83), (64, 81), (65, 88), (66, 97), (67, 85), (69, 78), (69, 95), (70, 82), (74, 89), (74, 95), (79, 87), (79, 98), (81, 93), (84, 100), (90, 91)]",1.1510000228881836
100,6,1605.4785293394532,"Any[(1, 61), (2, 72), (2, 97), (3, 61), (3, 79), (4, 12), (4, 92), (5, 7), (5, 48), (6, 21), (6, 42), (7, 91), (8, 39), (8, 78), (9, 31), (9, 92), (10, 70), (10, 71), (11, 67), (12, 49), (13, 50), (13, 79), (14, 42), (15, 27), (15, 98), (17, 66), (18, 31), (18, 40), (19, 40), (19, 73), (20, 80), (20, 94), (21, 24), (22, 57), (22, 64), (23, 76), (23, 84), (24, 32), (25, 93), (26, 38), (26, 46), (27, 55), (29, 56), (30, 34), (32, 59), (33, 34), (33, 57), (35, 47), (35, 73), (36, 80), (37, 47), (37, 96), (38, 64), (41, 50), (41, 99), (43, 77), (43, 78), (44, 95), (44, 98), (45, 52), (45, 68), (46, 88), (48, 71), (49, 100), (51, 69), (51, 83), (52, 75), (53, 65), (53, 87), (54, 84), (54, 97), (55, 85), (56, 68), (59, 77), (60, 89), (60, 96), (62, 63), (65, 95), (66, 87), (69, 74), (70, 90), (72, 85), (74, 86), (75, 86), (76, 82), (81, 83), (88, 90), (89, 99)]",2.2159998416900635
100,7,1543.8582433340846,"Any[(1, 2), (1, 50), (2, 13), (3, 12), (3, 100), (4, 22), (4, 27), (5, 29), (5, 97), (6, 30), (6, 90), (7, 81), (7, 89), (8, 37), (8, 85), (9, 29), (9, 73), (10, 64), (10, 94), (11, 58), (11, 88), (12, 46), (13, 55), (14, 55), (14, 93), (15, 45), (15, 87), (16, 35), (16, 75), (17, 50), (17, 95), (18, 32), (18, 74), (19, 28), (19, 77), (20, 63), (20, 100), (21, 22), (21, 43), (23, 25), (23, 83), (24, 35), (24, 52), (25, 47), (26, 32), (26, 82), (27, 44), (28, 46), (30, 93), (31, 36), (31, 87), (33, 53), (33, 61), (34, 63), (34, 80), (36, 72), (37, 54), (38, 78), (38, 92), (39, 56), (39, 84), (40, 74), (40, 96), (41, 60), (41, 96), (42, 59), (42, 65), (43, 64), (44, 66), (45, 76), (47, 70), (48, 68), (48, 73), (49, 66), (49, 98), (51, 54), (51, 57), (52, 59), (53, 91), (56, 71), (57, 77), (58, 61), (60, 78), (62, 69), (62, 95), (65, 79), (67, 69), (67, 86), (68, 76), (70, 91), (71, 80), (72, 89), (75, 86), (79, 99), (81, 99), (82, 97), (83, 98), (84, 90), (85, 94), (88, 92)]",5.965000152587891
100,8,1624.5174682033573,"Any[(1, 4), (1, 87), (2, 71), (2, 99), (3, 35), (3, 69), (4, 88), (5, 12), (5, 27), (6, 44), (6, 76), (7, 29), (7, 61), (8, 21), (8, 28), (9, 18), (9, 42), (10, 23), (10, 78), (11, 77), (11, 83), (12, 26), (13, 41), (13, 44), (14, 61), (14, 69), (15, 24), (15, 93), (16, 22), (16, 50), (17, 39), (17, 82), (18, 54), (19, 65), (19, 90), (20, 90), (20, 95), (21, 75), (22, 93), (23, 71), (24, 38), (25, 29), (25, 73), (26, 39), (27, 46), (28, 43), (30, 42), (30, 85), (31, 37), (31, 98), (32, 55), (32, 100), (33, 64), (33, 74), (34, 37), (34, 55), (35, 40), (36, 49), (36, 74), (38, 52), (40, 50), (41, 81), (43, 56), (45, 64), (45, 92), (46, 57), (47, 63), (47, 98), (48, 62), (48, 84), (49, 68), (51, 91), (51, 97), (52, 66), (53, 82), (53, 89), (54, 67), (56, 57), (58, 70), (58, 72), (59, 66), (59, 97), (60, 63), (60, 72), (62, 79), (65, 91), (67, 96), (68, 75), (70, 95), (73, 87), (76, 79), (77, 81), (78, 92), (80, 86), (80, 89), (83, 85), (84, 94), (86, 94), (88, 99), (96, 100)]",1.0179998874664307
100,9,1493.5393295532976,"Any[(1, 10), (1, 70), (2, 63), (2, 93), (3, 24), (3, 50), (4, 32), (4, 66), (5, 47), (5, 88), (6, 36), (6, 50), (7, 31), (7, 84), (8, 26), (8, 83), (9, 73), (9, 82), (10, 100), (11, 41), (11, 97), (12, 58), (12, 73), (13, 29), (13, 59), (14, 21), (14, 99), (15, 23), (15, 82), (16, 37), (16, 52), (17, 54), (17, 99), (18, 76), (18, 86), (19, 34), (19, 97), (20, 53), (20, 89), (21, 40), (22, 59), (22, 72), (23, 78), (24, 68), (25, 76), (25, 98), (26, 64), (27, 38), (27, 90), (28, 79), (28, 91), (29, 80), (30, 55), (30, 64), (31, 77), (32, 87), (33, 35), (33, 57), (34, 93), (35, 70), (36, 37), (38, 92), (39, 77), (39, 87), (40, 49), (41, 62), (42, 43), (42, 94), (43, 95), (44, 61), (44, 81), (45, 63), (45, 71), (46, 89), (46, 90), (47, 56), (48, 55), (48, 81), (49, 51), (51, 68), (52, 71), (53, 74), (54, 86), (56, 61), (57, 91), (58, 69), (60, 62), (60, 95), (65, 75), (65, 100), (66, 67), (67, 98), (69, 96), (72, 85), (74, 96), (75, 80), (78, 88), (79, 83), (84, 85), (92, 94)]",0.6089999675750732
100,10,1532.65301675484,"Any[(1, 14), (1, 93), (2, 30), (2, 74), (3, 42), (3, 58), (4, 31), (4, 36), (5, 33), (5, 68), (6, 36), (6, 71), (7, 27), (7, 94), (8, 62), (8, 73), (9, 55), (9, 97), (10, 37), (10, 70), (11, 17), (11, 50), (12, 39), (12, 61), (13, 54), (13, 63), (14, 25), (15, 19), (15, 41), (16, 30), (16, 45), (17, 91), (18, 29), (18, 72), (19, 56), (20, 43), (20, 49), (21, 38), (21, 88), (22, 51), (22, 69), (23, 46), (23, 71), (24, 63), (24, 79), (25, 77), (26, 53), (26, 95), (27, 77), (28, 60), (28, 96), (29, 41), (31, 98), (32, 49), (32, 87), (33, 86), (34, 55), (34, 85), (35, 82), (35, 84), (37, 39), (38, 91), (40, 67), (40, 89), (42, 43), (44, 64), (44, 81), (45, 89), (46, 60), (47, 69), (47, 87), (48, 58), (48, 67), (50, 65), (51, 81), (52, 65), (52, 79), (53, 80), (54, 100), (56, 78), (57, 75), (57, 76), (59, 83), (59, 85), (61, 72), (62, 82), (64, 90), (66, 92), (66, 96), (68, 93), (70, 98), (73, 92), (74, 95), (75, 84), (76, 100), (78, 90), (80, 94), (83, 99), (86, 99), (88, 97)]",1.568000078201294
105,1,1626.4588220624273,"Any[(1, 34), (1, 71), (2, 67), (2, 102), (3, 78), (3, 89), (4, 11), (4, 105), (5, 6), (5, 17), (6, 102), (7, 65), (7, 79), (8, 55), (8, 103), (9, 68), (9, 85), (10, 36), (10, 86), (11, 52), (12, 88), (12, 90), (13, 16), (13, 75), (14, 100), (14, 101), (15, 37), (15, 72), (16, 48), (17, 62), (18, 82), (18, 85), (19, 61), (19, 74), (20, 74), (20, 91), (21, 28), (21, 51), (22, 61), (22, 104), (23, 52), (23, 101), (24, 70), (24, 98), (25, 57), (25, 94), (26, 63), (26, 65), (27, 42), (27, 99), (28, 60), (29, 33), (29, 68), (30, 40), (30, 59), (31, 43), (31, 59), (32, 80), (32, 91), (33, 45), (34, 95), (35, 49), (35, 57), (36, 94), (37, 73), (38, 40), (38, 77), (39, 50), (39, 67), (41, 44), (41, 95), (42, 93), (43, 93), (44, 54), (45, 47), (46, 92), (46, 99), (47, 69), (48, 66), (49, 98), (50, 76), (51, 84), (53, 80), (53, 87), (54, 77), (55, 58), (56, 79), (56, 96), (58, 83), (60, 81), (62, 90), (63, 76), (64, 73), (64, 81), (66, 84), (69, 75), (70, 92), (71, 78), (72, 104), (82, 105), (83, 97), (86, 103), (87, 88), (89, 96), (97, 100)]",0.5080001354217529
105,2,1722.1800457945485,"Any[(1, 13), (1, 36), (2, 12), (2, 99), (3, 68), (3, 96), (4, 34), (4, 89), (5, 30), (5, 41), (6, 53), (6, 105), (7, 60), (7, 70), (8, 33), (8, 100), (9, 49), (9, 58), (10, 69), (10, 101), (11, 78), (11, 87), (12, 78), (13, 51), (14, 45), (14, 59), (15, 20), (15, 42), (16, 39), (16, 79), (17, 50), (17, 104), (18, 46), (18, 102), (19, 47), (19, 61), (20, 38), (21, 35), (21, 88), (22, 29), (22, 99), (23, 46), (23, 52), (24, 45), (24, 80), (25, 70), (25, 86), (26, 28), (26, 73), (27, 34), (27, 86), (28, 57), (29, 77), (30, 84), (31, 61), (31, 79), (32, 35), (32, 95), (33, 51), (36, 59), (37, 53), (37, 55), (38, 87), (39, 65), (40, 41), (40, 81), (42, 75), (43, 76), (43, 83), (44, 92), (44, 100), (47, 94), (48, 96), (48, 97), (49, 93), (50, 73), (52, 60), (54, 71), (54, 89), (55, 77), (56, 85), (56, 97), (57, 95), (58, 91), (62, 90), (62, 92), (63, 84), (63, 103), (64, 104), (64, 105), (65, 102), (66, 90), (66, 94), (67, 71), (67, 76), (68, 98), (69, 74), (72, 80), (72, 88), (74, 93), (75, 91), (81, 85), (82, 83), (82, 103), (98, 101)]",7.925999879837036
105,3,1656.5092594660896,"Any[(1, 4), (1, 52), (2, 17), (2, 47), (3, 24), (3, 35), (4, 38), (5, 33), (5, 98), (6, 20), (6, 69), (7, 70), (7, 87), (8, 70), (8, 92), (9, 13), (9, 18), (10, 28), (10, 66), (11, 32), (11, 76), (12, 83), (12, 88), (13, 55), (14, 26), (14, 30), (15, 45), (15, 86), (16, 60), (16, 81), (17, 77), (18, 34), (19, 84), (19, 95), (20, 87), (21, 93), (21, 103), (22, 62), (22, 94), (23, 26), (23, 51), (24, 56), (25, 42), (25, 83), (27, 39), (27, 41), (28, 79), (29, 30), (29, 63), (31, 61), (31, 102), (32, 104), (33, 95), (34, 85), (35, 43), (36, 58), (36, 69), (37, 44), (37, 62), (38, 78), (39, 53), (40, 84), (40, 105), (41, 99), (42, 51), (43, 100), (44, 72), (45, 59), (46, 56), (46, 91), (47, 98), (48, 58), (48, 68), (49, 80), (49, 82), (50, 57), (50, 76), (52, 74), (53, 55), (54, 75), (54, 85), (57, 60), (59, 101), (61, 96), (63, 89), (64, 86), (64, 88), (65, 81), (65, 97), (66, 91), (67, 99), (67, 102), (68, 79), (71, 90), (71, 93), (72, 75), (73, 90), (73, 104), (74, 97), (77, 101), (78, 92), (80, 94), (82, 100), (89, 103), (96, 105)]",3.0980000495910645
105,4,1634.1069433359419,"Any[(1, 48), (1, 90), (2, 63), (2, 96), (3, 28), (3, 77), (4, 19), (4, 31), (5, 34), (5, 57), (6, 25), (6, 85), (7, 52), (7, 61), (8, 83), (8, 105), (9, 24), (9, 26), (10, 12), (10, 31), (11, 12), (11, 25), (13, 48), (13, 88), (14, 26), (14, 93), (15, 30), (15, 54), (16, 32), (16, 45), (17, 77), (17, 97), (18, 56), (18, 104), (19, 91), (20, 30), (20, 61), (21, 62), (21, 102), (22, 75), (22, 88), (23, 67), (23, 99), (24, 79), (27, 58), (27, 91), (28, 73), (29, 67), (29, 95), (32, 76), (33, 37), (33, 92), (34, 89), (35, 55), (35, 63), (36, 43), (36, 60), (37, 83), (38, 59), (38, 105), (39, 70), (39, 103), (40, 42), (40, 64), (41, 72), (41, 74), (42, 87), (43, 74), (44, 73), (44, 79), (45, 69), (46, 78), (46, 82), (47, 66), (47, 98), (49, 71), (49, 89), (50, 64), (50, 72), (51, 60), (51, 80), (52, 92), (53, 59), (53, 81), (54, 97), (55, 100), (56, 102), (57, 87), (58, 99), (62, 84), (65, 82), (65, 93), (66, 100), (68, 80), (68, 85), (69, 86), (70, 98), (71, 76), (75, 86), (78, 101), (81, 95), (84, 103), (90, 94), (94, 96), (101, 104)]",2.1670000553131104
105,5,1665.785068763655,"Any[(1, 45), (1, 57), (2, 24), (2, 75), (3, 11), (3, 12), (4, 33), (4, 61), (5, 36), (5, 80), (6, 68), (6, 94), (7, 15), (7, 18), (8, 14), (8, 47), (9, 41), (9, 63), (10, 87), (10, 103), (11, 13), (12, 14), (13, 50), (15, 44), (16, 57), (16, 67), (17, 59), (17, 73), (18, 43), (19, 34), (19, 67), (20, 38), (20, 88), (21, 31), (21, 44), (22, 85), (22, 91), (23, 89), (23, 102), (24, 59), (25, 26), (25, 56), (26, 98), (27, 77), (27, 100), (28, 47), (28, 68), (29, 64), (29, 101), (30, 39), (30, 86), (31, 91), (32, 75), (32, 81), (33, 96), (34, 35), (35, 95), (36, 73), (37, 62), (37, 74), (38, 66), (39, 90), (40, 46), (40, 65), (41, 104), (42, 70), (42, 83), (43, 54), (45, 52), (46, 86), (48, 80), (48, 92), (49, 85), (49, 92), (50, 79), (51, 52), (51, 102), (53, 63), (53, 87), (54, 79), (55, 83), (55, 99), (56, 62), (58, 76), (58, 93), (60, 64), (60, 103), (61, 97), (65, 74), (66, 78), (69, 72), (69, 94), (70, 100), (71, 98), (71, 99), (72, 105), (76, 82), (77, 104), (78, 97), (81, 101), (82, 105), (84, 89), (84, 90), (88, 93), (95, 96)]",1.6570000648498535
105,6,1586.938797852119,"Any[(1, 52), (1, 93), (2, 62), (2, 64), (3, 28), (3, 99), (4, 79), (4, 82), (5, 52), (5, 102), (6, 11), (6, 89), (7, 12), (7, 19), (8, 24), (8, 76), (9, 65), (9, 78), (10, 46), (10, 76), (11, 44), (12, 62), (13, 63), (13, 69), (14, 36), (14, 51), (15, 40), (15, 87), (16, 65), (16, 88), (17, 82), (17, 94), (18, 68), (18, 71), (19, 21), (20, 44), (20, 47), (21, 39), (22, 43), (22, 73), (23, 42), (23, 58), (24, 67), (25, 71), (25, 74), (26, 38), (26, 77), (27, 34), (27, 97), (28, 72), (29, 57), (29, 66), (30, 33), (30, 96), (31, 37), (31, 81), (32, 35), (32, 80), (33, 46), (34, 43), (35, 94), (36, 54), (37, 105), (38, 92), (39, 49), (40, 90), (41, 81), (41, 100), (42, 104), (45, 88), (45, 103), (47, 77), (48, 60), (48, 92), (49, 87), (50, 58), (50, 90), (51, 83), (53, 91), (53, 101), (54, 86), (55, 61), (55, 100), (56, 75), (56, 78), (57, 79), (59, 75), (59, 96), (60, 73), (61, 98), (63, 80), (64, 67), (66, 95), (68, 105), (69, 102), (70, 72), (70, 103), (74, 99), (83, 84), (84, 89), (85, 95), (85, 104), (86, 93), (91, 97), (98, 101)]",1.4819998741149902
105,7,1669.9674020115517,"Any[(1, 19), (1, 43), (2, 71), (2, 101), (3, 53), (3, 83), (4, 39), (4, 103), (5, 41), (5, 60), (6, 27), (6, 59), (7, 34), (7, 74), (8, 18), (8, 97), (9, 49), (9, 94), (10, 14), (10, 39), (11, 35), (11, 64), (12, 21), (12, 84), (13, 14), (13, 45), (15, 67), (15, 68), (16, 30), (16, 97), (17, 20), (17, 29), (18, 85), (19, 85), (20, 66), (21, 53), (22, 38), (22, 52), (23, 26), (23, 88), (24, 67), (24, 100), (25, 92), (25, 102), (26, 55), (27, 44), (28, 62), (28, 74), (29, 69), (30, 40), (31, 51), (31, 70), (32, 42), (32, 45), (33, 43), (33, 82), (34, 78), (35, 101), (36, 62), (36, 66), (37, 49), (37, 73), (38, 102), (40, 98), (41, 79), (42, 47), (44, 52), (46, 55), (46, 91), (47, 76), (48, 65), (48, 80), (50, 99), (50, 105), (51, 77), (54, 57), (54, 80), (56, 75), (56, 86), (57, 71), (58, 81), (58, 87), (59, 105), (60, 100), (61, 95), (61, 96), (63, 65), (63, 95), (64, 99), (68, 82), (69, 72), (70, 87), (72, 89), (73, 92), (75, 89), (76, 104), (77, 84), (78, 96), (79, 93), (81, 88), (83, 86), (90, 94), (90, 103), (91, 93), (98, 104)]",2.8989999294281006
105,8,1667.9149691225643,"Any[(1, 6), (1, 35), (2, 14), (2, 58), (3, 51), (3, 56), (4, 27), (4, 44), (5, 33), (5, 74), (6, 21), (7, 35), (7, 64), (8, 12), (8, 17), (9, 29), (9, 100), (10, 30), (10, 36), (11, 59), (11, 64), (12, 67), (13, 23), (13, 99), (14, 31), (15, 52), (15, 61), (16, 37), (16, 94), (17, 61), (18, 82), (18, 91), (19, 27), (19, 41), (20, 26), (20, 58), (21, 42), (22, 57), (22, 60), (23, 39), (24, 41), (24, 47), (25, 52), (25, 77), (26, 59), (28, 30), (28, 68), (29, 37), (31, 87), (32, 77), (32, 88), (33, 86), (34, 83), (34, 95), (36, 42), (38, 73), (38, 89), (39, 50), (40, 81), (40, 102), (43, 45), (43, 100), (44, 102), (45, 63), (46, 90), (46, 98), (47, 76), (48, 70), (48, 86), (49, 66), (49, 84), (50, 72), (51, 104), (53, 60), (53, 97), (54, 62), (54, 89), (55, 81), (55, 85), (56, 65), (57, 71), (62, 66), (63, 72), (65, 76), (67, 68), (69, 75), (69, 94), (70, 97), (71, 95), (73, 79), (74, 105), (75, 90), (78, 83), (78, 92), (79, 105), (80, 96), (80, 99), (82, 96), (84, 103), (85, 93), (87, 103), (88, 93), (91, 92), (98, 101), (101, 104)]",1.6660001277923584
105,9,1697.2943812392373,"Any[(1, 31), (1, 86), (2, 88), (2, 103), (3, 13), (3, 89), (4, 12), (4, 30), (5, 11), (5, 80), (6, 33), (6, 65), (7, 25), (7, 75), (8, 69), (8, 87), (9, 55), (9, 81), (10, 34), (10, 37), (11, 25), (12, 40), (13, 70), (14, 26), (14, 50), (15, 29), (15, 39), (16, 19), (16, 59), (17, 28), (17, 102), (18, 47), (18, 94), (19, 89), (20, 61), (20, 63), (21, 23), (21, 27), (22, 64), (22, 90), (23, 67), (24, 59), (24, 97), (26, 35), (27, 43), (28, 98), (29, 78), (30, 63), (31, 53), (32, 57), (32, 100), (33, 37), (34, 77), (35, 104), (36, 64), (36, 86), (38, 58), (38, 93), (39, 67), (40, 60), (41, 66), (41, 74), (42, 91), (42, 98), (43, 68), (44, 78), (44, 79), (45, 85), (45, 93), (46, 74), (46, 105), (47, 101), (48, 60), (48, 75), (49, 88), (49, 92), (50, 73), (51, 90), (51, 100), (52, 80), (52, 105), (53, 66), (54, 82), (54, 83), (55, 79), (56, 91), (56, 96), (57, 76), (58, 82), (61, 77), (62, 71), (62, 99), (65, 102), (68, 103), (69, 95), (70, 72), (71, 104), (72, 83), (73, 85), (76, 95), (81, 99), (84, 94), (84, 96), (87, 92), (97, 101)]",0.9409999847412109
105,10,1716.500071730074,"Any[(1, 44), (1, 70), (2, 35), (2, 90), (3, 26), (3, 93), (4, 39), (4, 45), (5, 21), (5, 39), (6, 41), (6, 51), (7, 58), (7, 83), (8, 55), (8, 77), (9, 77), (9, 94), (10, 26), (10, 105), (11, 54), (11, 92), (12, 61), (12, 73), (13, 44), (13, 101), (14, 92), (14, 104), (15, 34), (15, 41), (16, 36), (16, 50), (17, 60), (17, 99), (18, 37), (18, 47), (19, 29), (19, 52), (20, 57), (20, 67), (21, 65), (22, 40), (22, 89), (23, 28), (23, 93), (24, 68), (24, 103), (25, 59), (25, 86), (27, 53), (27, 87), (28, 31), (29, 99), (30, 58), (30, 100), (31, 42), (32, 76), (32, 98), (33, 40), (33, 43), (34, 81), (35, 75), (36, 54), (37, 105), (38, 63), (38, 88), (42, 95), (43, 75), (45, 104), (46, 66), (46, 89), (47, 64), (48, 91), (48, 97), (49, 51), (49, 62), (50, 79), (52, 96), (53, 91), (55, 85), (56, 94), (56, 96), (57, 101), (59, 102), (60, 67), (61, 95), (62, 73), (63, 74), (64, 71), (65, 78), (66, 79), (68, 102), (69, 74), (69, 80), (70, 103), (71, 85), (72, 87), (72, 88), (76, 78), (80, 84), (81, 82), (82, 90), (83, 97), (84, 86), (98, 100)]",1.3680000305175781
